    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    14,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    14,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    14,    14,    14,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    14,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    14,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    14,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    14,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    14,    14,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    14,    06,    06,    06,    14,    14,    14,    06,    14,    14,    04,    14,    14,    14,    14,    14,    04,    04,    04,    04,    04,    14,    14,    14,    04,    14,    14,    14,    14,    04,    04,    04,    04,    04,    14,    14,    14,    04,    04,    04,    14,    14,    04,    14,    14,    14,    14,    04,    04,    04,    14,    14,    14,    14,    04,    04,    04,    04,    14,    14,    14,    14,    04,    04,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    10,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    04,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06,    06
